Date,Adj_Close,Close,High,Low,Open,Symbol,Volume
2010-01-04,18.705,74.82,75.529999,74.190002,74.610001,CRM,7906000
2010-01-05,18.625,74.50,75.00,72.800003,74.449997,CRM,7942400
2010-01-06,18.592501,74.370003,75.00,73.980003,74.75,CRM,5122400
2010-01-07,18.51,74.040001,74.949997,73.540001,74.519997,CRM,4840000
2010-01-08,18.5375,74.150002,74.349998,73.260002,74.07,CRM,5510400
2010-01-11,18.4125,73.650002,74.699997,72.790001,74.599998,CRM,6399200
2010-01-12,17.0725,68.290001,70.489998,68.260002,70.440002,CRM,21053200
2010-01-13,17.125,68.50,68.790001,66.970001,68.279999,CRM,20649600
2010-01-14,17.297501,69.190002,69.730003,68.489998,68.489998,CRM,10400400
2010-01-15,17.157499,68.629997,69.550003,68.099998,69.050003,CRM,8564800
2010-01-19,17.375,69.50,69.870003,68.150002,68.589996,CRM,6252800
2010-01-20,17.137501,68.550003,69.169998,67.50,68.800003,CRM,7260000
2010-01-21,16.719999,66.879997,69.519997,66.610001,68.620003,CRM,8946000
2010-01-22,16.135,64.540001,66.940002,64.360001,66.730003,CRM,8788800
2010-01-25,16.032499,64.129997,65.610001,63.470001,65.480003,CRM,9866800
2010-01-26,16.352501,65.410004,66.18,63.349998,64.160004,CRM,10367200
2010-01-27,16.35,65.400002,65.660004,64.389999,65.410004,CRM,5947600
2010-01-28,16.040001,64.160004,65.300003,63.439999,65.230003,CRM,5684400
2010-01-29,15.8875,63.549999,65.160004,63.200001,64.809998,CRM,6281200
2010-02-01,16.295,65.18,65.279999,63.650002,64.019997,CRM,5632000
2010-02-02,16.264999,65.059998,65.57,64.089996,65.25,CRM,4664400
2010-02-03,16.405001,65.620003,66.230003,64.400002,64.800003,CRM,4725600
2010-02-04,15.6075,62.43,65.089996,61.830002,64.839996,CRM,11797200
2010-02-05,15.52,62.080002,62.50,60.299999,62.490002,CRM,12440800
2010-02-08,15.53,62.119999,63.040001,61.23,62.09,CRM,5062400
2010-02-09,16.165001,64.660004,64.900002,62.68,62.68,CRM,9099200
2010-02-10,16.182501,64.730003,64.900002,64.029999,64.779999,CRM,6855200
2010-02-11,16.49,65.959999,66.110001,63.82,64.769997,CRM,6448800
2010-02-12,16.272499,65.089996,65.660004,64.190002,65.43,CRM,8150000
2010-02-16,16.549999,66.199997,66.449997,65.309998,65.470001,CRM,5511200
2010-02-17,16.695,66.779999,67.32,66.230003,66.230003,CRM,6672400
2010-02-18,17.112499,68.449997,68.940002,67.43,67.660004,CRM,8361600
2010-02-19,17.23,68.919998,69.489998,68.019997,68.120003,CRM,7196800
2010-02-22,17.26,69.040001,69.529999,68.699997,69.309998,CRM,5123600
2010-02-23,17.059999,68.239998,69.389999,67.900002,68.730003,CRM,5597200
2010-02-24,17.360001,69.440002,70.019997,68.089996,68.32,CRM,10460400
2010-02-25,17.002501,68.010002,68.839996,64.769997,68.830002,CRM,19942400
2010-02-26,16.987499,67.949997,68.07,66.50,67.260002,CRM,10079600
2010-03-01,17.725,70.900002,71.389999,67.519997,67.739998,CRM,10422000
2010-03-02,17.959999,71.839996,72.349998,70.629997,70.790001,CRM,8080800
2010-03-03,17.6425,70.57,72.279999,70.489998,71.970001,CRM,5988000
2010-03-04,17.7225,70.889999,70.93,70.00,70.699997,CRM,5519200
2010-03-05,18.07,72.279999,72.989998,71.199997,71.199997,CRM,6999200
2010-03-08,18.237499,72.949997,73.620003,72.120003,72.32,CRM,5848800
2010-03-09,18.42,73.68,74.199997,71.879997,72.07,CRM,9360000
2010-03-10,18.797501,75.190002,75.400002,73.620003,73.650002,CRM,8216000
2010-03-11,18.855,75.419998,75.50,74.559998,74.809998,CRM,6578000
2010-03-12,18.9275,75.709999,76.379997,75.110001,75.739998,CRM,4140400
2010-03-15,18.9,75.599998,75.760002,74.550003,75.410004,CRM,5657200
2010-03-16,19.172501,76.690002,77.089996,75.419998,75.480003,CRM,7889200
2010-03-17,19.184999,76.739998,77.489998,76.330002,76.889999,CRM,5502800
2010-03-18,19.227501,76.910004,77.449997,76.440002,76.690002,CRM,5493600
2010-03-19,19.004999,76.019997,77.50,75.639999,76.019997,CRM,6185600
2010-03-22,19.377501,77.510002,77.980003,74.589996,74.730003,CRM,6491600
2010-03-23,19.275,77.099998,77.779999,76.449997,77.660004,CRM,4934800
2010-03-24,19.040001,76.160004,77.209999,75.949997,76.589996,CRM,4733600
2010-03-25,18.9925,75.970001,77.559998,75.949997,76.68,CRM,5840800
2010-03-26,18.737499,74.949997,76.300003,74.629997,76.199997,CRM,4206400
2010-03-29,18.692499,74.769997,75.43,74.459999,75.209999,CRM,4227200
2010-03-30,18.852501,75.410004,76.50,74.769997,75.199997,CRM,7784000
2010-03-31,18.612499,74.449997,75.519997,74.290001,75.290001,CRM,4547200
2010-04-01,18.885,75.540001,76.099998,74.68,75.120003,CRM,4212800
2010-04-05,19.2125,76.849998,76.949997,75.879997,75.910004,CRM,3449200
2010-04-06,19.7075,78.830002,79.440002,76.129997,76.410004,CRM,9928800
2010-04-07,19.295,77.18,78.800003,76.68,78.800003,CRM,7023600
2010-04-08,19.487499,77.949997,78.099998,76.160004,76.709999,CRM,6352800
