Date,Adj_Close,Close,High,Low,Open,Symbol,Volume
2015-01-02,61.959999,61.959999,63.439999,61.240002,63.049999,VSAT,217200
2015-01-05,59.98,59.98,61.50,59.529999,61.369999,VSAT,344400
2015-01-06,58.82,58.82,60.509998,58.66,59.959999,VSAT,365700
2015-01-07,58.52,58.52,59.299999,57.860001,59.299999,VSAT,363100
2015-01-08,60.09,60.09,60.43,59.00,59.18,VSAT,312500
2015-01-09,59.5,59.50,60.75,59.419998,60.00,VSAT,191500
2015-01-12,58.639999,58.639999,59.77,58.259998,59.619999,VSAT,227900
2015-01-13,57.189999,57.189999,60.25,56.939999,59.169998,VSAT,269600
2015-01-14,56.650002,56.650002,57.049999,55.610001,56.32,VSAT,244600
2015-01-15,56.009998,56.009998,56.639999,55.110001,56.610001,VSAT,340000
2015-01-16,56.369999,56.369999,56.580002,55.740002,55.84,VSAT,232700
2015-01-20,56.099998,56.099998,57.099998,55.34,56.540001,VSAT,188500
2015-01-21,56.139999,56.139999,56.84,55.610001,55.860001,VSAT,141700
2015-01-22,57.419998,57.419998,57.66,56.029999,56.48,VSAT,244300
2015-01-23,57.619999,57.619999,58.02,57.029999,57.43,VSAT,218200
2015-01-26,58.049999,58.049999,58.459999,57.139999,57.610001,VSAT,146300
2015-01-27,57.0,57.00,57.650002,56.849998,57.549999,VSAT,181500
2015-01-28,56.360001,56.360001,57.400002,56.310001,57.400002,VSAT,118500
2015-01-29,56.66,56.66,56.68,55.75,56.630001,VSAT,225000
2015-01-30,56.220001,56.220001,56.779999,55.91,56.360001,VSAT,266700
2015-02-02,56.5,56.50,56.57,55.169998,56.25,VSAT,238500
2015-02-03,57.650002,57.650002,57.720001,56.810001,56.849998,VSAT,136600
2015-02-04,56.619999,56.619999,57.779999,56.490002,57.48,VSAT,198600
2015-02-05,57.740002,57.740002,57.91,56.68,56.68,VSAT,122700
2015-02-06,58.779999,58.779999,58.810001,57.57,57.869999,VSAT,278800
2015-02-09,59.32,59.32,59.759998,58.32,58.700001,VSAT,385700
2015-02-10,61.369999,61.369999,61.529999,58.990002,59.580002,VSAT,645100
2015-02-11,60.130001,60.130001,63.490002,58.900002,63.169998,VSAT,656200
2015-02-12,62.18,62.18,62.990002,60.130001,60.48,VSAT,430800
2015-02-13,62.709999,62.709999,63.25,61.82,62.029999,VSAT,303400
2015-02-17,63.470001,63.470001,63.549999,62.049999,62.580002,VSAT,252800
2015-02-18,64.989998,64.989998,65.449997,63.389999,63.389999,VSAT,378000
2015-02-19,66.129997,66.129997,66.580002,64.739998,64.760002,VSAT,239800
2015-02-20,66.080002,66.080002,66.519997,64.940002,66.129997,VSAT,258800
2015-02-23,65.199997,65.199997,66.07,64.68,66.07,VSAT,236500
2015-02-24,65.480003,65.480003,65.849998,64.870003,65.059998,VSAT,251900
2015-02-25,65.309998,65.309998,65.529999,64.949997,65.290001,VSAT,152100
2015-02-26,65.349998,65.349998,66.220001,64.910004,65.379997,VSAT,150800
2015-02-27,65.339996,65.339996,65.959999,64.720001,64.980003,VSAT,184600
2015-03-02,65.300003,65.300003,65.50,64.550003,65.150002,VSAT,172100
2015-03-03,65.480003,65.480003,65.699997,64.790001,64.900002,VSAT,138100
2015-03-04,64.779999,64.779999,65.360001,64.279999,65.18,VSAT,165100
2015-03-05,64.75,64.75,65.040001,64.269997,64.879997,VSAT,119100
2015-03-06,64.5,64.50,64.989998,63.880001,64.199997,VSAT,173900
2015-03-09,64.5,64.50,64.949997,64.019997,64.43,VSAT,174000
2015-03-10,62.869999,62.869999,64.440002,62.700001,63.790001,VSAT,228600
2015-03-11,63.57,63.57,63.709999,62.59,62.900002,VSAT,219100
2015-03-12,63.650002,63.650002,64.00,62.23,63.970001,VSAT,210700
2015-03-13,62.529999,62.529999,64.080002,62.389999,63.639999,VSAT,170500
2015-03-16,63.040001,63.040001,63.34,62.549999,62.549999,VSAT,201200
2015-03-17,62.900002,62.900002,63.25,62.16,62.75,VSAT,203400
2015-03-18,62.810001,62.810001,62.970001,62.09,62.799999,VSAT,197200
2015-03-19,61.040001,61.040001,62.799999,60.709999,62.57,VSAT,318700
2015-03-20,61.040001,61.040001,61.810001,60.900002,61.16,VSAT,547500
2015-03-23,60.110001,60.110001,61.080002,59.860001,60.779999,VSAT,259700
2015-03-24,59.189999,59.189999,60.810001,58.82,59.860001,VSAT,333200
2015-03-25,58.080002,58.080002,59.59,58.02,59.439999,VSAT,215000
2015-03-26,58.330002,58.330002,58.779999,57.59,57.869999,VSAT,179200
2015-03-27,59.200001,59.200001,59.52,58.200001,58.299999,VSAT,212900
2015-03-30,59.650002,59.650002,59.830002,59.119999,59.400002,VSAT,128000
2015-03-31,59.610001,59.610001,59.759998,58.91,59.50,VSAT,158000
2015-04-01,60.080002,60.080002,60.490002,58.990002,59.34,VSAT,193200
2015-04-02,59.990002,59.990002,60.549999,59.740002,59.950001,VSAT,117300
2015-04-06,60.34,60.34,60.650002,59.630001,59.669998,VSAT,145500
2015-04-07,60.459999,60.459999,60.939999,60.080002,60.23,VSAT,113500
2015-04-08,60.639999,60.639999,60.790001,60.34,60.50,VSAT,126500
2015-04-09,61.119999,61.119999,61.18,60.240002,60.66,VSAT,109500
2015-04-10,62.240002,62.240002,62.369999,61.169998,61.360001,VSAT,139600
2015-04-13,62.75,62.75,62.970001,62.23,62.23,VSAT,150400
2015-04-14,62.990002,62.990002,63.209999,62.419998,62.529999,VSAT,177100
2015-04-15,63.18,63.18,63.400002,62.860001,63.130001,VSAT,159900
2015-04-16,63.299999,63.299999,63.470001,62.939999,63.119999,VSAT,118100
2015-04-17,61.950001,61.950001,63.00,61.459999,62.810001,VSAT,166400
2015-04-20,62.139999,62.139999,62.950001,61.880001,62.049999,VSAT,118200
2015-04-21,62.59,62.59,62.889999,61.720001,62.27,VSAT,129500
2015-04-22,62.139999,62.139999,62.849998,61.619999,62.849998,VSAT,120500
2015-04-23,61.93,61.93,62.990002,61.650002,62.029999,VSAT,104700
2015-04-24,62.119999,62.119999,62.25,61.560001,61.889999,VSAT,87700
2015-04-27,62.049999,62.049999,63.279999,61.720001,62.169998,VSAT,125700
2015-04-28,63.060001,63.060001,63.150002,61.919998,62.080002,VSAT,121800
2015-04-29,61.669998,61.669998,62.939999,61.400002,62.790001,VSAT,98700
2015-04-30,60.119999,60.119999,62.720001,60.09,61.32,VSAT,182300
2015-05-01,60.290001,60.290001,60.91,59.740002,60.189999,VSAT,195900
2015-05-04,62.040001,62.040001,62.279999,60.23,60.23,VSAT,257400
2015-05-05,60.459999,60.459999,62.240002,60.16,61.639999,VSAT,142200
2015-05-06,60.450001,60.450001,60.82,59.700001,60.669998,VSAT,112300
2015-05-07,60.919998,60.919998,61.299999,60.029999,60.299999,VSAT,88500
2015-05-08,61.029999,61.029999,62.110001,60.860001,61.48,VSAT,100400
2015-05-11,60.91,60.91,61.689999,60.75,61.029999,VSAT,79100
2015-05-12,60.610001,60.610001,61.029999,59.77,60.580002,VSAT,89000
2015-05-13,61.110001,61.110001,61.189999,60.419998,60.830002,VSAT,95900
2015-05-14,61.610001,61.610001,61.73,60.91,61.439999,VSAT,104000
2015-05-15,61.709999,61.709999,61.93,60.599998,61.32,VSAT,299700
2015-05-18,61.779999,61.779999,61.959999,60.779999,61.450001,VSAT,262600
2015-05-19,64.650002,64.650002,64.739998,61.57,61.709999,VSAT,587900
2015-05-20,62.0,62.00,64.110001,61.259998,64.110001,VSAT,905100
2015-05-21,62.529999,62.529999,62.830002,61.470001,62.169998,VSAT,417900
2015-05-22,62.470001,62.470001,63.599998,62.049999,62.630001,VSAT,337800
2015-05-26,61.75,61.75,62.470001,61.50,62.189999,VSAT,372900
2015-05-27,62.389999,62.389999,62.490002,61.610001,62.02,VSAT,183300
2015-05-28,62.57,62.57,62.669998,62.029999,62.43,VSAT,125700
2015-05-29,62.990002,62.990002,63.439999,62.299999,62.580002,VSAT,296500
2015-06-01,63.330002,63.330002,63.740002,62.91,63.16,VSAT,193000
2015-06-02,63.950001,63.950001,64.57,63.02,63.02,VSAT,185500
2015-06-03,64.480003,64.480003,64.480003,63.57,64.040001,VSAT,139500
2015-06-04,63.5,63.50,64.470001,63.25,63.799999,VSAT,142100
2015-06-05,63.5,63.50,63.619999,62.59,63.52,VSAT,191700
2015-06-08,62.740002,62.740002,63.630001,62.43,63.380001,VSAT,239600
2015-06-09,62.610001,62.610001,62.790001,61.650002,62.619999,VSAT,526600
2015-06-10,62.689999,62.689999,63.34,62.470001,62.779999,VSAT,239600
2015-06-11,62.68,62.68,63.049999,62.130001,62.93,VSAT,157500
2015-06-12,63.549999,63.549999,63.549999,62.619999,62.619999,VSAT,156900
2015-06-15,62.240002,62.240002,63.080002,62.099998,62.529999,VSAT,180600
2015-06-16,62.669998,62.669998,63.32,62.040001,62.040001,VSAT,118300
2015-06-17,62.25,62.25,62.990002,62.150002,62.91,VSAT,93000
2015-06-18,62.990002,62.990002,63.400002,62.029999,62.400002,VSAT,205200
2015-06-19,63.389999,63.389999,63.740002,62.290001,63.110001,VSAT,276500
2015-06-22,63.599998,63.599998,63.790001,63.139999,63.66,VSAT,129000
2015-06-23,63.790001,63.790001,63.849998,62.889999,63.66,VSAT,119000
2015-06-24,62.700001,62.700001,63.740002,62.369999,63.740002,VSAT,115700
2015-06-25,62.490002,62.490002,63.00,62.150002,63.00,VSAT,119500
2015-06-26,61.560001,61.560001,62.75,61.18,62.75,VSAT,308900
2015-06-29,60.450001,60.450001,61.689999,60.110001,60.91,VSAT,215000
2015-06-30,60.259998,60.259998,61.060001,59.50,60.77,VSAT,291500
2015-07-01,60.68,60.68,60.720001,59.529999,60.450001,VSAT,342300
2015-07-02,59.389999,59.389999,60.900002,59.119999,60.900002,VSAT,234000
2015-07-06,58.529999,58.529999,59.50,57.880001,59.00,VSAT,230300
2015-07-07,59.189999,59.189999,59.27,57.68,58.630001,VSAT,428600
2015-07-08,57.599998,57.599998,58.619999,57.299999,58.50,VSAT,412100
2015-07-09,56.880001,56.880001,58.860001,56.549999,58.380001,VSAT,326900
2015-07-10,58.200001,58.200001,58.220001,56.700001,57.43,VSAT,160200
2015-07-13,58.889999,58.889999,59.00,58.23,58.580002,VSAT,140800
2015-07-14,60.16,60.16,60.360001,58.790001,58.790001,VSAT,234100
2015-07-15,60.07,60.07,60.240002,59.59,60.240002,VSAT,148700
2015-07-16,60.279999,60.279999,61.080002,60.080002,60.400002,VSAT,113500
2015-07-17,60.049999,60.049999,60.50,59.830002,60.50,VSAT,140600
2015-07-20,59.610001,59.610001,60.099998,59.150002,60.080002,VSAT,223900
2015-07-21,60.0,60.00,60.220001,59.34,59.669998,VSAT,369400
2015-07-22,59.580002,59.580002,60.049999,58.93,59.57,VSAT,288200
2015-07-23,60.330002,60.330002,60.490002,59.669998,59.669998,VSAT,305600
2015-07-24,59.509998,59.509998,60.310001,59.119999,60.189999,VSAT,212900
2015-07-27,59.950001,59.950001,60.049999,59.080002,59.080002,VSAT,218700
2015-07-28,60.560001,60.560001,60.580002,59.389999,60.259998,VSAT,279900
2015-07-29,61.189999,61.189999,61.27,60.48,60.98,VSAT,191700
2015-07-30,61.779999,61.779999,61.810001,60.889999,60.91,VSAT,218500
2015-07-31,62.0,62.00,62.169998,61.560001,61.720001,VSAT,168200
2015-08-03,62.200001,62.200001,62.23,61.32,61.84,VSAT,266500
2015-08-04,61.709999,61.709999,62.73,61.540001,62.330002,VSAT,211700
2015-08-05,62.41,62.41,62.610001,61.91,62.130001,VSAT,219300
2015-08-06,61.27,61.27,62.209999,60.93,62.209999,VSAT,253800
2015-08-07,59.990002,59.990002,61.59,56.07,56.200001,VSAT,370500
2015-08-10,61.450001,61.450001,61.66,57.23,60.299999,VSAT,159400
2015-08-11,59.77,59.77,61.029999,59.720001,60.779999,VSAT,257100
2015-08-12,60.040001,60.040001,60.240002,59.02,59.400002,VSAT,158600
2015-08-13,59.470001,59.470001,60.360001,59.380001,59.900002,VSAT,222400
2015-08-14,61.09,61.09,61.23,59.23,59.23,VSAT,215900
2015-08-17,62.740002,62.740002,62.84,60.490002,61.040001,VSAT,189400
2015-08-18,62.939999,62.939999,62.970001,62.439999,62.82,VSAT,217200
2015-08-19,62.720001,62.720001,63.32,62.32,62.32,VSAT,174200
2015-08-20,61.09,61.09,62.900002,61.049999,62.09,VSAT,220900
2015-08-21,60.25,60.25,62.369999,59.82,59.880001,VSAT,238500
2015-08-24,58.400002,58.400002,60.220001,57.869999,58.00,VSAT,381500
2015-08-25,57.860001,57.860001,60.060001,57.830002,60.060001,VSAT,212700
2015-08-26,59.23,59.23,59.400002,57.689999,59.060001,VSAT,166200
2015-08-27,59.330002,59.330002,60.200001,58.700001,59.759998,VSAT,210100
2015-08-28,59.560001,59.560001,59.82,58.73,59.060001,VSAT,144700
2015-08-31,58.77,58.77,59.27,58.369999,59.27,VSAT,184000
2015-09-01,58.509998,58.509998,59.029999,56.970001,57.470001,VSAT,283800
2015-09-02,60.810001,60.810001,60.810001,58.610001,59.27,VSAT,229700
2015-09-03,61.360001,61.360001,61.709999,60.689999,60.799999,VSAT,246400
2015-09-04,61.360001,61.360001,61.790001,60.669998,60.669998,VSAT,170600
2015-09-08,63.25,63.25,63.50,61.50,62.119999,VSAT,333300
2015-09-09,64.349998,64.349998,64.889999,63.75,63.75,VSAT,397500
2015-09-10,63.689999,63.689999,64.620003,63.450001,64.290001,VSAT,203300
2015-09-11,63.25,63.25,63.599998,62.00,63.139999,VSAT,185400
2015-09-14,62.560001,62.560001,63.220001,62.41,63.200001,VSAT,120600
2015-09-15,62.66,62.66,63.080002,62.02,62.939999,VSAT,180500
2015-09-16,63.369999,63.369999,63.560001,62.630001,62.900002,VSAT,117800
2015-09-17,63.619999,63.619999,64.449997,62.799999,63.389999,VSAT,143600
2015-09-18,62.41,62.41,63.470001,61.98,62.48,VSAT,236200
2015-09-21,63.310001,63.310001,63.740002,62.290001,62.889999,VSAT,127700
2015-09-22,63.470001,63.470001,63.560001,62.490002,62.650002,VSAT,193000
2015-09-23,62.27,62.27,64.279999,62.259998,63.610001,VSAT,259000
2015-09-24,62.02,62.02,62.150002,61.07,61.830002,VSAT,270000
2015-09-25,64.339996,64.339996,64.970001,62.150002,62.66,VSAT,304600
2015-09-28,64.410004,64.410004,65.220001,63.900002,64.300003,VSAT,344000
2015-09-29,64.110001,64.110001,64.57,63.400002,64.25,VSAT,272100
2015-09-30,64.290001,64.290001,65.169998,63.32,64.660004,VSAT,273000
2015-10-01,63.009998,63.009998,64.019997,61.240002,64.00,VSAT,411100
2015-10-02,64.43,64.43,64.43,62.240002,62.240002,VSAT,221300
2015-10-05,66.650002,66.650002,66.779999,64.790001,64.790001,VSAT,238900
2015-10-06,68.629997,68.629997,68.790001,66.760002,66.769997,VSAT,239600
2015-10-07,70.029999,70.029999,70.309998,68.639999,68.739998,VSAT,415400
2015-10-08,70.779999,70.779999,70.900002,69.279999,69.980003,VSAT,214200
2015-10-09,70.150002,70.150002,71.379997,69.82,70.260002,VSAT,260600
2015-10-12,70.300003,70.300003,71.410004,69.779999,70.029999,VSAT,246800
2015-10-13,66.739998,66.739998,68.849998,66.150002,68.650002,VSAT,370100
2015-10-14,66.440002,66.440002,68.040001,66.260002,66.919998,VSAT,309200
2015-10-15,67.300003,67.300003,67.360001,65.050003,66.43,VSAT,223400
2015-10-16,66.470001,66.470001,67.110001,66.260002,67.110001,VSAT,161900
2015-10-19,66.57,66.57,66.839996,65.900002,66.110001,VSAT,164000
2015-10-20,66.129997,66.129997,68.639999,65.220001,66.370003,VSAT,195300
2015-10-21,64.839996,64.839996,66.449997,64.790001,66.449997,VSAT,193700
2015-10-22,66.529999,66.529999,69.150002,65.00,65.32,VSAT,185700
2015-10-23,67.269997,67.269997,67.699997,66.459999,67.190002,VSAT,184600
2015-10-26,67.0,67.00,67.660004,66.68,67.360001,VSAT,115900
2015-10-27,65.620003,65.620003,67.849998,64.940002,66.879997,VSAT,180700
2015-10-28,67.720001,67.720001,67.860001,65.730003,65.949997,VSAT,240300
2015-10-29,66.300003,66.300003,67.769997,66.18,67.519997,VSAT,151100
2015-10-30,65.959999,65.959999,66.699997,65.120003,66.349998,VSAT,259400
2015-11-02,66.330002,66.330002,66.779999,65.580002,66.110001,VSAT,311700
2015-11-03,65.720001,65.720001,66.540001,65.339996,66.269997,VSAT,214700
2015-11-04,65.330002,65.330002,66.660004,64.50,65.910004,VSAT,206900
2015-11-05,66.139999,66.139999,66.260002,64.510002,65.389999,VSAT,220000
2015-11-06,66.300003,66.300003,66.639999,65.220001,66.110001,VSAT,238300
2015-11-09,66.0,66.00,66.760002,64.769997,66.760002,VSAT,229400
2015-11-10,63.080002,63.080002,64.029999,58.619999,64.019997,VSAT,814700
2015-11-11,62.450001,62.450001,63.419998,61.43,62.950001,VSAT,213200
2015-11-12,60.209999,60.209999,62.00,60.080002,61.849998,VSAT,264900
2015-11-13,59.759998,59.759998,60.00,58.91,59.779999,VSAT,206800
2015-11-16,62.029999,62.029999,62.110001,59.799999,59.799999,VSAT,222300
2015-11-17,61.259998,61.259998,62.330002,61.200001,61.799999,VSAT,183900
2015-11-18,61.169998,61.169998,61.700001,60.529999,61.34,VSAT,284000
2015-11-19,60.75,60.75,61.169998,60.43,60.959999,VSAT,103600
