Date,Adj_Close,Close,High,Low,Open,Symbol,Volume
2015-01-02,103.589996,103.589996,103.849998,100.459999,103.110001,URI,1321800
2015-01-05,92.25,92.25,102.82,90.980003,102.68,URI,5609000
2015-01-06,89.389999,89.389999,92.839996,86.279999,92.650002,URI,6799400
2015-01-07,88.580002,88.580002,90.900002,87.760002,90.470001,URI,3973500
2015-01-08,90.470001,90.470001,91.129997,89.50,90.07,URI,3246900
2015-01-09,89.290001,89.290001,91.50,88.160004,90.57,URI,2475900
2015-01-12,85.779999,85.779999,89.290001,84.779999,89.290001,URI,3570500
2015-01-13,85.809998,85.809998,88.400002,84.080002,87.230003,URI,2901100
2015-01-14,84.0,84.00,84.480003,81.910004,82.949997,URI,3916300
2015-01-15,83.110001,83.110001,85.449997,83.080002,84.00,URI,3331000
2015-01-16,82.309998,82.309998,84.230003,81.25,82.300003,URI,4509300
2015-01-20,84.470001,84.470001,84.839996,81.290001,82.419998,URI,3399800
2015-01-21,87.559998,87.559998,88.099998,83.989998,84.25,URI,4274400
2015-01-22,86.029999,86.029999,92.089996,82.110001,91.629997,URI,7588100
2015-01-23,88.43,88.43,89.50,86.849998,87.690002,URI,6580100
2015-01-26,90.459999,90.459999,91.540001,88.730003,88.849998,URI,4462900
2015-01-27,88.720001,88.720001,89.779999,87.00,87.900002,URI,3230600
2015-01-28,86.260002,86.260002,89.440002,86.010002,89.00,URI,4035000
2015-01-29,86.32,86.32,86.82,84.660004,86.50,URI,3160300
2015-01-30,82.849998,82.849998,85.980003,82.699997,85.370003,URI,4288500
2015-02-02,85.150002,85.150002,85.610001,82.510002,83.010002,URI,3084000
2015-02-03,90.089996,90.089996,90.32,85.669998,85.879997,URI,3568300
2015-02-04,89.0,89.00,89.980003,88.18,89.00,URI,2760000
2015-02-05,89.0,89.00,90.68,88.519997,89.559998,URI,1992000
2015-02-06,89.720001,89.720001,91.00,88.75,90.139999,URI,1625800
2015-02-09,90.970001,90.970001,91.449997,89.139999,89.139999,URI,2019300
2015-02-10,91.07,91.07,92.080002,90.120003,92.00,URI,1463900
2015-02-11,90.059998,90.059998,90.889999,89.18,90.779999,URI,1605700
2015-02-12,91.57,91.57,92.00,90.400002,90.550003,URI,1283200
2015-02-13,92.980003,92.980003,93.910004,91.800003,91.989998,URI,1281500
2015-02-17,94.290001,94.290001,94.760002,92.449997,92.940002,URI,1527400
2015-02-18,95.389999,95.389999,95.629997,94.099998,94.790001,URI,1586700
2015-02-19,94.809998,94.809998,95.459999,93.029999,93.809998,URI,1387100
2015-02-20,95.980003,95.980003,96.029999,93.529999,94.690002,URI,1198000
2015-02-23,94.540001,94.540001,95.900002,94.010002,95.43,URI,1266000
