Date,Adj_Close,Close,High,Low,Open,Symbol,Volume
2015-01-02,82.07,82.07,82.989998,81.400002,82.599998,VMW,1098000
2015-01-05,81.029999,81.029999,82.360001,80.949997,81.730003,VMW,1119900
2015-01-06,78.790001,78.790001,81.809998,78.68,81.279999,VMW,2466500
2015-01-07,78.849998,78.849998,79.540001,78.389999,79.510002,VMW,1431900
2015-01-08,79.779999,79.779999,80.080002,79.080002,79.129997,VMW,1464000
2015-01-09,78.900002,78.900002,80.599998,78.309998,80.169998,VMW,1364400
2015-01-12,80.739998,80.739998,82.25,80.209999,80.209999,VMW,1740000
2015-01-13,80.0,80.00,82.589996,79.059998,81.269997,VMW,1450600
2015-01-14,77.739998,77.739998,79.470001,77.010002,79.129997,VMW,2953200
2015-01-15,79.160004,79.160004,79.769997,77.169998,78.00,VMW,2625400
2015-01-16,80.610001,80.610001,81.25,79.120003,79.120003,VMW,2618900
2015-01-20,80.639999,80.639999,81.089996,79.629997,80.75,VMW,1051100
2015-01-21,79.959999,79.959999,81.760002,79.839996,80.279999,VMW,1745500
2015-01-22,82.150002,82.150002,82.50,79.610001,80.00,VMW,1335500
2015-01-23,82.980003,82.980003,84.309998,82.25,82.459999,VMW,1954700
2015-01-26,82.459999,82.459999,83.610001,82.029999,82.730003,VMW,2464600
2015-01-27,80.610001,80.610001,81.599998,80.300003,81.00,VMW,2638700
2015-01-28,75.059998,75.059998,79.00,74.699997,78.07,VMW,9530400
2015-01-29,76.190002,76.190002,76.440002,73.650002,75.720001,VMW,5157000
2015-01-30,77.099998,77.099998,78.129997,75.089996,75.459999,VMW,4398500
2015-02-02,79.220001,79.220001,79.269997,76.169998,76.75,VMW,2674300
2015-02-03,80.029999,80.029999,80.459999,79.309998,79.339996,VMW,2145600
2015-02-04,80.730003,80.730003,81.379997,79.550003,79.779999,VMW,1861900
2015-02-05,79.440002,79.440002,81.230003,79.440002,81.220001,VMW,2225100
2015-02-06,78.580002,78.580002,80.269997,78.400002,79.599998,VMW,2073800
2015-02-09,77.510002,77.510002,78.910004,77.43,78.25,VMW,2018000
2015-02-10,78.769997,78.769997,79.410004,78.110001,79.360001,VMW,2607800
2015-02-11,81.650002,81.650002,82.300003,79.220001,79.25,VMW,3959700
2015-02-12,83.620003,83.620003,83.889999,81.529999,81.989998,VMW,2036700
2015-02-13,84.68,84.68,84.93,83.32,83.860001,VMW,1386200
2015-02-17,83.940002,83.940002,84.50,83.50,84.220001,VMW,1138100
2015-02-18,84.739998,84.739998,85.209999,84.029999,84.120003,VMW,1178800
2015-02-19,84.68,84.68,85.129997,84.239998,84.629997,VMW,802800
2015-02-20,85.160004,85.160004,85.349998,84.519997,84.580002,VMW,777200
2015-02-23,83.300003,83.300003,85.00,82.879997,84.720001,VMW,1433000
2015-02-24,83.400002,83.400002,83.470001,81.690002,82.739998,VMW,1743500
2015-02-25,84.5,84.50,85.589996,83.169998,83.389999,VMW,1470900
2015-02-26,83.980003,83.980003,85.620003,83.480003,85.32,VMW,1170500
2015-02-27,85.07,85.07,85.339996,83.980003,84.110001,VMW,1545400
2015-03-02,86.589996,86.589996,86.900002,84.279999,84.419998,VMW,1810600
2015-03-03,85.970001,85.970001,86.599998,85.00,86.169998,VMW,1136100
2015-03-04,86.080002,86.080002,86.230003,84.949997,85.849998,VMW,1596200
2015-03-05,86.589996,86.589996,86.910004,85.370003,86.029999,VMW,1522600
2015-03-06,85.190002,85.190002,86.790001,84.300003,86.419998,VMW,1734300
2015-03-09,84.779999,84.779999,86.290001,84.68,85.919998,VMW,1259600
2015-03-10,83.089996,83.089996,85.230003,82.839996,84.629997,VMW,1742400
2015-03-11,81.010002,81.010002,83.379997,80.75,83.040001,VMW,1816400
2015-03-12,81.300003,81.300003,81.699997,80.699997,80.739998,VMW,1038100
2015-03-13,81.150002,81.150002,81.900002,80.379997,81.040001,VMW,898800
2015-03-16,81.559998,81.559998,81.879997,80.339996,81.150002,VMW,1397100
2015-03-17,81.949997,81.949997,82.360001,81.029999,81.379997,VMW,1349600
2015-03-18,82.989998,82.989998,83.389999,81.110001,81.699997,VMW,1534400
2015-03-19,81.769997,81.769997,83.68,81.760002,82.93,VMW,1091200
2015-03-20,82.82,82.82,83.599998,82.32,82.470001,VMW,1326800
